Movie,Year,Plex Status,Source,IMDB ID,TMDB ID,Collections,Tags,Posters,,Matt,Gabe,Griffin,Dan,Andrew,Ice,Image
The Manchurian Candidate,1962,Yes,,tt0056218,982,Politics|Espionage,,Politics,,,,,,,,
The Many Saints of Newark,2021,**Request,,tt8110232,524369,Crime,,,,,,,,,,
The Martian,2015,Yes,,tt3659388,286217,SciFi,,SciFi,,,,,,,,
The Mask,1994,Yes,,tt0110475,854,Comedy|Supernatural,,Supernatural,,,,,,,,
The Mask of Zorro,1998,*****Request,,tt0120746,9342,Action,,,,,,,,,,
The Master,2012,Yes,,tt1560747,68722,Religion,,,,,,,,,,
The Matrix,1999,Yes,,tt0133093,603,SciFi|Action|Apocalypse,,SciFi,,,,,,,,
The Matrix Reloaded,2003,Yes,,tt0234215,604,SciFi|Action,,,,,,,,,,
The Matrix Resurrections,2021,Yes,,tt10838180,624860,SciFi|Action,,,,,,,,,,
The Matrix Resurrections,2021,,,tt10838180,624860,Action|SciFi,,,,,,,,,,
The Matrix Revolutions,2003,Yes,,tt0242653,605,SciFi|Action,,,,,,,,,,
The Mauritanian,2021,Yes,,tt4761112,644583,Biopic|Drama|Thriller,BATS,,,,,,,,,
The Maze Runner,2014,,,tt1790864,198663,Apocalypse|SciFi,,,,,,,,,,
The Meaning of Life,1983,*Request,,tt0085959,4543,Comedy,,,,,,,,,,
The Menu,2022,Yes,,tt9764362,593643,Horror,,,,,,,,,,
The Merchant of Venice,2004,**Request,,tt0379889,11162,Romance|Drama,Shakespeare,,,,,,,,,
The Message,1976,Yes,,tt0074896,26842,Religion,,Religion,,,,,,,,
The Meyerowitz Stories,2017,Yes,,tt5536736,396398,Dramedy,,Dramedy,,,,,,,,
The Mighty Ducks,1992,Yes,,tt0104868,10414,Sports,,,,,,,,,,
The Minus Man,1999,Yes,,tt0151582,21719,Crime|Thriller,,,,,,,,,,
The Miracle Worker,1962,,,tt0056241,1162,Drama,,,,,,,,,,
The Mission,1986,,,tt0091530,11416,Religion|Adventure,,,,,,,,,,
The Mitchells vs the Machines,2021,Yes,,tt7979580,501929,3D Animation,,,,,,,,,,
The Monuments Men,2014,Yes,,tt2177771,152760,History|Dramedy,,,,,,,,,,
The Mosquito Coast,1986,*****Request,,tt0091557,11120,Adventure|Drama|Politics,,,,,,,,,,
The Most Dangerous Game,1932,,,tt0023238,1994,Thriller,,,,,,,,,,
The Most Wonderful Time of the Year,2008,,,tt1327788,35830,Christmas,,,,,,,,,,
The Mule,2018,*Request,,tt7959026,504172,Crime,,,,,,,,,,
The Mummy,1999,Yes,,tt0120616,564,Adventure|Monster|Supernatural,,Adventure,,,,,,,,
The Mummy,2017,,,tt2345759,282035,Adventure|Monster,,,,,,,,,,
The Mummy Returns,2001,,,tt0209163,1734,Adventure|Monster,,,,,,,,,,
The Mummy: Tomb of the Dragon Emperor,2008,,,tt0859163,1735,Adventure|Monster,,,,,,,,,,
The Muppet Christmas Carol,1992,Arr,,tt0104940,10437,Christmas,,,,,,,,,,
The Muppet Movie,1979,*Request,,tt0079588,11176,Family,,,,,,,,,,
The Muppets,2011,,,tt1204342,64328,Family,,,,,,,,,,
The Naked Gun 2½: The Smell of Fear,1991,,,tt0102510,37137,Comedy,,,,,,,,,,
The Naked Gun: From the Files of Police Squad!,1988,**Request,,tt0095705,37136,Comedy,,,,,,,,,,
The Naked Island,1960,,,tt0056049,3764,Drama,Japanese,,,,,,,,,
The Name of the Rose,1986,******Request,,tt0091605,192,Mystery|Religion,,,,,,,,,,
The Natural,1984,Yes,,tt0087781,11393,Sports,,,,,,,,,,
The Net,1995,****Request,,tt0113957,1642,SciFi|Crime|Drama,,,,,,,,,,
The New World,2005,***Request,,tt0402399,11400,Drama|Biopic,Period,,,,,,,,,
The Nice Guys,2016,Yes,,tt3799694,290250,Mystery|Comedy,,Comedy,,,,,,,,
The Night Before,2015,,,tt3530002,296100,Christmas,,,,,,,,,,
The Night Holds Terror,1955,**Request,Youtube,tt0048423,43608,Crime,Noir,,,,,,,,,
The Nightmare Before Christmas,1993,Yes,,tt0107688,9479,Christmas,,,,,,,,,,
The Northman,2022,Yes,,tt11138512,639933,Action|Adventure|History,,,,,,,,,,
The Notebook,2004,Yes,,tt0332280,11036,Romance,,Romance,,,,,,,,
The Novelist's Film,2022,Yes,,tt17146978,928713,Drama,Korean,,,,,,,,,
The Nutty Professor,1996,,,tt0117218,9327,Supernatural|Comedy,,,,,,,,,,
The Odd Couple,1968,,,tt0063374,11356,Comedy,,,,,,,,,,
The Odd Life of Timothy Green,2012,,,tt1462769,71864,Supernatural|Family,,,,,,,,,,
The Oh in Ohio,2006,,,tt0422861,14474,RomCom,,,,,,,,,,
The Omega Man,1971,,,tt0067525,11234,Apocalypse|Action,,,,,,,,,,
The Omen,1976,**Request,,tt0075005,794,Horror,,,,,,,,,,
The Omen,2006,,,tt0466909,806,Horror,,,,,,,,,,
The One I Love,2014,***Request,,tt2756032,242090,RomCom|Dramedy,,,,,,,,,,
The Other Guys,2010,Yes,,tt1386588,27581,Comedy,,,,,,,,,,
The Others,2001,*****Request,,tt0230600,1933,Horror|Mystery,,,,,,,,,,
The Outfit,2022,**Request,,tt14114802,799876,Crime,,,,,,,,,,
The Outlaw,1943,*Request,PBS,tt0036241,22613,Western,,,,,,,,,,
The Outlaw Josey Wales,1976,*Request,,tt0075029,10747,Western,,,,,,,,,,
The Outpost,2019,Yes,,tt3833480,531876,War|History,,,,,,,,,,
The Outsiders,1983,*Request,,tt0086066,227,Crime,,,,,,,,,,
The Overture,2004,*****Request,,tt0415046,178929,Biopic|Music,Thai,,,,,,,,,
The Painted Veil,2006,****Request,,tt0446755,14202,Romance|Drama,,,,,,,,,,
The Painted Veil,2006,****Request,,tt0446755,14202,Romance|Drama,,,,,,,,,,
The Pale Blue Eye,2022,Yes,,tt14138650,800815,Mystery|Crime,,,,,,,,,,
The Panic in Needle Park,1971,***Request,,tt0067549,27554,Drama|Romance,Drugs,,,,,,,,,
The Paper Chase,1973,,,tt0070509,14328,Legal,,,,,,,,,,
The Parent Trap,1961,******Request,,tt0055277,19186,Family,,,,,,,,,,
The Parent Trap,1998,Yes,,tt0120783,9820,Family,,,,,,,,,,
The Party,1968,,,tt0063415,10794,Comedy,,,,,,,,,,
The Passion of Christ,2004,Yes,,tt0335345,615,Religion,,Religion,,,,,,,,
The Passion of Joan of Arc,1928,,,tt0019254,780,Religion,,,,,,,,,,
The Patsy,1928,,,tt0019258,53209,RomCom,,,,,,,,,,
The Peanut Butter Falcon,2019,Yes,,tt4364194,463257,Adventure|Drama,,Adventure,,,,,,,,
The Pelican Brief,1993,***Request,,tt0107798,9944,Legal|Mystery,,,,,,,,,,
The People Vs. Larry Flint,1996,Yes,,tt0117318,1630,Legal|Politics,,Legal,,,,,,,,
The Perks of Being a Wallflower,2012,Yes,,tt1659337,84892,Drama,Psychology,,,,,,,,,
The Pest,1997,**Request,,tt0119887,17949,Comedy|Action,,,,,,,,,,
The Phantom of the Opera,2004,,,tt0293508,9833,Music,,,,,,,,,,
The Phantom Planet,1961,**Request,Youtube,tt0055294,27717,SciFi|Adventure,,,,,,,,,,
The Philadelphia Story,1940,,,tt0032904,981,RomCom,,,,,,,,,,
The Pianist,2002,Yes,,tt0253474,423,War,,,,,,,,,,
The Piano,1993,****Request,,tt0107822,713,Drama|Romance,,,,,,,,,,
The Pink Panther,1963,Yes,,tt0057413,936,Comedy|Mystery,,,,,,,,,,
The Pink Panther,2006,Yes,,tt0383216,12096,Mystery|Comedy|Family,,,,,,,,,,
The Pink Panther Strikes Again,1976,Yes,,tt0075066,12268,Comedy,,,,,,,,,,
The Place Beyond the Pines,2012,Yes,,tt1817273,97367,Crime|Thriller,,,,,,,,,,
The Platform,2019,Yes,,tt8228288,619264,Thriller|Apocalypse|Politics,,,,,,,,,,
The Pledge,2001,Yes,,tt0237572,5955,Crime|Mystery,,,,,,,,,,
The Polar Express,2004,Yes,,tt0338348,5255,Christmas,,Christmas,,,,,,,,
The Post,2017,***Request,,tt6294822,446354,History,,,,,,,,,,
The Postman,1997,***Request,,tt0119925,9922,Apocalypse|Adventure,,,,,,,,,,
The Power of the Dog,2021,Yes,,tt10293406,600583,Western,,,,,,,,,,
The Predator,2018,Yes,,tt3829266,346910,SciFi|Monster|Action,,,,,,,,,,
The Prestige,2006,Yes,,tt0482571,1124,Mystery|Supernatural,,Mystery,,,,,,,,
The Prince and the Showgirl,1957,******Request,,tt0050861,24012,RomCom|Politics,,,,,,,,,,
The Prince of Egypt,1998,Yes,,tt0120794,9837,Religion,,,,,,,,,,
The Princess and the Frog,2009,***Request,,tt0780521,10198,2D Animation,,,,,,,,,,
The Princess and the Pilot,2011,Yes,,tt2113091,93013,Anime|Adventure,,Anime,,,,,,,,
The Princess Bride,1987,Yes,,tt0093779,2493,Adventure|RomCom,,Adventure,,,,,,,,
The Princess Diaries,2001,Yes,,tt0247638,9880,Family|RomCom,,,,,,,,,,
The Producers,1967,*Request,,tt0063462,30197,Comedy,,,,,,,,,,
The Professionals,1966,*Request,,tt0060862,22383,Western,,,,,,,,,,
The Professor and the Madman,2019,Yes,,tt5932728,411728,History,,,,,,,,,,
The Promise,2016,***Request,,tt4776998,354859,Romance|Drama,Period,,,,,,,,,
The Promised Land,2023,Arr - U,,tt20561198,980026,History|Drama,Danish|Period,,,,,,,,,
The Promotion,2008,,,tt0803057,13172,Comedy,,,,,,,,,,
The Proposal,2009,Yes,,tt1041829,18240,RomCom,,,,,,,,,,
The Proposition,2005,,,tt0421238,16608,Western|Crime,Australia,,,,,,,,,
The Protege,2021,**Request,,tt6079772,645788,Action,,,,,,,,,,
The Purge,2013,Yes,,tt2184339,158015,Horror,,,,,,,,,,
The Pursuit of Happyness,2006,*Request,,tt0454921,1402,Drama,,,,,,,,,,
The Queen,2006,**Request,,tt0436697,1165,Politics|History,,,,,,,,,,
The Quiet Girl,2022,Yes,,tt15109082,916405,Drama,Period|Irish,,,,,,,,,
The Rainmaker,1997,Yes,,tt0119978,11975,Legal,,,,,,,,,,
The Reader,2008,****Request,,tt0976051,8055,Romance|Legal,,,,,,,,,,
The Rebound,2009,**Request,,tt1205535,24122,RomCom,,,,,,,,,,
The Red House [No Trespassing],1947,****Request,Youtube,tt0039757,30162,Drama|Mystery,Noir,,,,,,,,,
The Red Shoes,1948,*Request,,tt0040725,19542,Drama,,,,,,,,,,
The Rental,2020,Yes,,tt10003008,587496,Horror,,,,,,,,,,
The Report,2019,*****Request,,tt8236336,524348,Biopic|Thriller|Espionage,,,,,,,,,,
The Rescuers,1977,*Request,,tt0076618,11319,2D Animation,,,,,,,,,,
The Rescuers Down Under,1990,*Request,,tt0100477,11135,3D Animation,,,,,,,,,,
The Return of Captain Invincible,1983,,,tt0086189,71016,Music|Superhero,,,,,,,,,,
The Return of Martin Guerre,1982,****Request,,tt0084589,4483,History|Drama,French,,,,,,,,,
The Return of the Pink Panther,1975,Yes,,tt0072081,11843,Mystery|Comedy,,,,,,,,,,
The Revenant,2015,Yes,,tt1663202,281957,Western,,,,,,,,,,
The Rider,2017,Yes,,tt6217608,453278,Western|Drama,,,,,,,,,,
The Right Stuff,1983,****Request,,tt0086197,9549,History,,,,,,,,,,
The Ring,2002,Yes,,tt0298130,565,Horror,,,,,,,,,,
The Ring Two,2005,,,tt0377109,10320,Horror,,,,,,,,,,
The Ring Virus,1999,,,tt0289424,37576,Horror,,,,,,,,,,
The Road,2009,***Request,,tt0898367,20766,Apocalypse,,,,,,,,,,
The Road to El Dorado,2000,Yes,,tt0138749,10501,2D Animation,,,,,,,,,,
The Robe,1953,,,tt0046247,29912,Religion,,,,,,,,,,
The Robot vs. The Aztec Mummy,1958,Yes,,tt0050717,31243,SciFi|Monster,GoodBad,,,,,,,,,
The Rock,1996,Yes,,tt0117500,9802,Action|Adventure|Thriller,,,,,,,,,,
The Rocketeer,1991,**Request,,tt0102803,10249,Superhero,,,,,,,,,,
The Rocky Horror Picture Show,1975,**Request,,tt0073629,36685,Music,,,,,,,,,,
The Rookie,2002,*****Request,,tt0265662,14635,Sports,,,,,,,,,,
The Room,2003,Yes,,tt0368226,17473,Comedy,GoodBad,GoodBad,,,,,,,,
The Royal Tenenbaums,2001,Yes,,tt0265666,9428,Dramedy,,Dramedy,,,,,,,,
The Rules of the Game,1939,,,tt0031885,776,,French,,,,,,,,,
The Sacrifice,1986,*****Request,,tt0091670,24657,War|Drama,Swedish,,,,,,,,,
The Sandlot,1993,Yes,,tt0108037,11528,Sports,,Sports,,,,,,,,
The Santa Clause,1994,Yes,,tt0111070,11395,Christmas,,,,,,,,,,
The Santa Clause 2,2002,,,tt0304669,9021,Christmas,,,,,,,,,,
The Santa Clause 3,2006,,,tt0452681,13767,Christmas,,,,,,,,,,
The Scarlet Pimpernel,1934,,Rarbg|PBS,tt0025748,22614,Adventure,,,,,,,,,,
The Scary of Sixty-First,2021,Yes,,tt12226872,723377,Horror|Comedy|Mystery,,,,,,,,,,https://m.media-amazon.com/images/M/MV5BZmY2NTQ0OTUtMTBmZi00NDgzLThhMjctODk3OTFhYzA0MzJiXkEyXkFqcGdeQXVyMjcyNzAxNDM@._V1_FMjpg_UX1000_.jpg
The Scent of Green Papaya,1993,****Request,,tt0107617,19552,Drama|Romance,Vietnamese|Period,,,,,,,,,
The Score,2001,Yes,,tt0227445,11371,Heist,,,,,,,,,,
The Sea Inside,2004,*Request,,tt0369702,1913,Drama,Spanish,,,,,,,,,
The Sea of Trees ,2016,****Request,,tt3450900,291351,Drama,,,,,,,,,,
The Search for Santa Paws,2010,,,tt1544572,48844,Christmas,,,,,,,,,,
The Searchers,1956,Yes,,tt0049730,3114,Western,,,,,,,,,,
The Season of Men,2000,***Request,,tt0246906,265761,Drama,French,,,,,,,,,
The Second Woman,1950,***Request,Youtube,tt0044013,62661,Drama|Mystery,Noir,,,,,,,,,
The Secret Garden,1993,Arr,,tt0108071,11236,Drama|Fantasy|Family,,,,,,,,,,
The Secret in Their Eyes,2009,Yes,,tt1305806,25376,Drama|Mystery|Romance|Legal,Spanish,,,,,,,,,
The Secret Life of Pets,2016,*Request,,tt2709768,328111,3D Animation,,,,,,,,,,
The Secret Life of Walter Mitty,2013,******Request,,tt0359950,116745,Adventure|Dramedy,,,,,,,,,,
The Secret of Kells,2009,Yes,,tt0485601,26963,2D Animation,,,,,,,,,,
The Secret Place,1957,****Request,Youtube,tt0050947,172585,Heist,Noir,,,,,,,,,
The Sentinel,2006,**Request,,tt0443632,5820,Action|Espionage,,,,,,,,,,
The Seventh Seal,1957,Yes,,tt0050976,490,Fantasy|History,Swedish,,,,,,,,,
The Shape of Water,2017,Yes,,tt5580390,399055,Monster|Fantasy|Romance,,Monster,,,,,,,,
The Shawshank Redemption,1994,Yes,,tt0111161,278,Crime,,1990s,,,,,,,,
The Sheik,1921,Yes,,tt0012675,36841,,,,,,,,,,,
The Shining,1980,Yes,,tt0081505,694,Thriller,,Thriller,,,,,,,,
The Shootist,1976,,,tt0075213,12584,Western,,,,,,,,,,
The Silence of the Lambs,1991,Yes,,tt0102926,274,Crime|Thriller,,,,,,,,,,
The Silent Enemy,1958,,PBS,tt0052197,25387,War,,,,,,,,,,
The Sisterhood of the Travelling Pants,2005,,,tt0403508,9779,Drama,,,,,,,,,,
The Sixth Sense,1999,Yes,,tt0167404,745,Supernatural|Thriller,,Thriller,,,,,,,,
The Skeleton Twins,2014,****Request,,tt1571249,244772,Dramedy,,,,,,,,,,
The Social Network,2010,Yes,,tt1285016,37799,Drama|History,,Drama|2010s,,,,,,,,
The Son,2022,Yes,,tt14458442,806368,Drama,,,,,,,,,,
The Sound of Music,1965,Yes,,tt0059742,15121,Music|Religion,,Musical,,,,,,,,
The Souvenir,2019,Yes,,tt6920356,473019,Romance,,,,,,,,,,
The Souvenir: Part II,2021,Yes,,tt6992978,473021,Romance,,,,,,,,,,
The Spanish Prisoner,1997,****Request,,tt0120176,29193,Drama|Mystery|Thriller,,,,,,,,,,
The Spectacular Now,2013,,,tt1714206,157386,Romance|Drama,,,,,,,,,,
The Spine of Night,2021,****Request,,tt3885422,795522,Fantasy|Anime,,,,,,,,,,
The Spine of Night,2021,***Request,,tt3885422,795522,2D Animation,,,,,,,,,,
The Spy Who Dumped Me,2018,Yes,,tt6663582,454992,Espionage|Action|Comedy,,,,,,,,,,
The Squid and The Whale,2005,*Request,,tt0367089,10707,Dramedy,,,,,,,,,,
The Star Wars Holiday Special,1978,Arr,,tt0193524,74849,Christmas,,,,,,,,,,
The Station Agent,2003,Yes,,tt0340377,2056,Dramedy,,,,,,,,,,
The Sting,1973,Yes,,tt0070735,9277,Heist,,Heist,,,,,,,,
The Story of a Cheat,1936,**Request,Missing,tt0028201,65642,Comedy,French,,,,,,,,,
The Story of Christmas,1994,*Request,,tt0249991,376864,Christmas,,,,,,,,,,
The Strange Love of Martha Ivers,1946,Yes,,tt0038988,27033,Drama|Thriller,,,,,,,,,,
The Strange Woman,1946,****Request,Youtube,tt0038990,32945,Romance|Drama,Noir,,,,,,,,,
The Stranger,1946,Yes,,tt0038991,20246,Crime|Drama,,,,,,,,,,
The Street Player,1984,Arr - X,,tt0327835,258773,Drama|Sport,Arabic,,,,,,,,,
The Suicide Squad,2021,Yes,,tt6334354,436969,Superhero,,,,,,,,,,
The Sum of All Fears,2002,,,tt0164184,4614,Action|Espionage,,,,,,,,,,
The Sun Sets at Dawn,1950,***Request,Youtube,tt0044088,60606,Crime|Mystery,Noir,,,,,,,,,
The Sundowners,1950,,PBS,tt0043013,43393,Western,,,,,,,,,,
The Super Mario Bros. Movie,2023,Yes,,tt6718170,502356,3D Animation,,,,,,,,,,
The Suspect,1944,,Youtube,tt0037330,25413,Thriller,,,,,,,,,,
The Sweet Life,1960,*Request,,tt0053779,439,,Italian,,,,,,,,,
The Switch,2010,***Request,,tt0889573,41210,RomCom,,,,,,,,,,
The Sword in the Stone,1963,**Request,,tt0057546,9078,2D Animation,,,,,,,,,,
The Taking of Pelham 123,1974,**Request,,tt0072251,8333,Heist,,,,,,,,,,
The Talented Mr. Ripley,1999,Yes,,tt0134119,1213,Crime,,,,,,,,,,
The Tall Guy,1989,Yes,,tt0098436,24077,RomCom,,,,,,,,,,
The Taming of the Shrew,1967,**Request,,tt0061407,25560,Drama,Shakespeare,,,,,,,,,
The Ten Commandments,1956,Yes,,tt0049833,6844,Religion,,Religion,,,,,,,,
The Terminal,2004,Yes,,tt0362227,594,Drama,,,,,,,,,,
The Terminator,1984,Yes,,tt0088247,218,Time Travel|SciFi,,Time Travel,,,,,,,,
The Terrorist,1994,Arr - X,,tt0110155,86839,Drama|Thriller|Politics|Religion,Arabic,,,,,,,,,
The Texas Chain Saw Massacre,1974,Yes,,tt0072271,30497,Horror,Low Budget,,,,,,,,,
The Texas Chainsaw Massacre,2003,,,tt0324216,9373,Horror,,,,,,,,,,
The Texas Chainsaw Massacre 2,1986,,,tt0092076,16337,Horror,,,,,,,,,,
The Texas Chainsaw Massacre: The Beginning,2006,,,tt0420294,10781,Horror,,,,,,,,,,
The Theory of Everything,2014,Yes,,tt2980516,266856,Biopic,,Biopic,,,,,,,,
The Thief and the Cobbler,1993,Yes,,tt0112389,26672,2D Animation,,,,,,,,,,
The Thin Red Line,1998,******Request,,tt0120863,8741,War|History,,,,,,,,,,
The Thing,1982,Yes,,tt0084787,1091,Monster,,Monster,,,,,,,,
The Things They Carried,,#NAME?,,tt13392388,760047,War|Drama,,,,,,,,,,
The Third Man,1949,Yes,,tt0041959,1092,Mystery|Thriller,,,,,,,,,,
The Thomas Crown Affair,1968,,,tt0063688,912,Heist,,,,,,,,,,
The Thrill of It All,1963,*Request,,tt0057581,22233,RomCom,,,,,,,,,,
The Time Machine,1960,*****Request,,tt0054387,2134,Time Travel|Adventure,,,,,,,,,,
The Time Machine,2002,**Request,,tt0268695,2135,Time Travel,,,,,,,,,,
The Time Traveler's Wife,2009,Yes,,tt0452694,24420,Time Travel|Supernatural|Romance,,,,,,,,,,
The Tin Mine,2005,***Request,,tt0454190,250935,Biopic,Thai,,,,,,,,,
The To Do List,2013,,,tt1758795,129139,RomCom,,,,,,,,,,
The Tomorrow War,2021,Yes,,tt9777666,588228,Action|SciFi,,,,,,,,,,
The Town,2010,Yes,,tt0840361,23168,Heist,Boston,Heist|Boston,,,,,,,,
The Tragedy of Macbeth,2021,Yes,,tt10095582,591538,Drama|History,Shakespeare,,,,,,,,,
The Transporter,2002,,,tt0293662,4108,Action,,,,,,,,,,
The Treasure of the Sierra Madre,1948,Yes,,tt0040897,3090,Western,,Western,,,,,,,,
The Tree of Life,2011,Yes,,tt0478304,8967,Fantasy|Drama,,,,,,,,,,
The Trial of the Chicago 7,2020,*****Request,,tt1070874,556984,History|Legal,,,,,,,,,,
The Triplets of Belleville,2003,***Request,,tt0286244,9662,2D Animation,French,,,,,,,,,
The Truman Show,1998,Yes,,tt0120382,37165,Drama,,1990s,,,,,,,,
The Tsugua Diaries,2021,Yes,,tt14812778,838146,Drama,Portuguese,,,,,,,,,
The Turin Horse,2011,***Request,,tt1316540,81401,Drama,Hungarian,,,,,,,,,
The Twilight Saga: Breaking Dawn - Part 1,2011,Yes,,tt1324999,50619,Supernatural|Romance,,,,,,,,,,
The Twilight Saga: Breaking Dawn - Part 2,2012,Yes,,tt1673434,50620,Supernatural|Romance,,,,,,,,,,
The Twilight Saga: Eclipse,2010,Yes,,tt1325004,24021,Supernatural|Romance,,,,,,,,,,
The Twilight Saga: New Moon,2009,Yes,,tt1259571,18239,Supernatural|Romance,,,,,,,,,,
The Twilight Samurai,2002,******Request,,tt0351817,12496,Romance,Japanese,,,,,,,,,
The Two Popes,2019,Yes,,tt8404614,551332,Religion|History,,Religion,,,,,,,,
The Ugly Truth,2009,**Request,,tt1142988,20943,RomCom,,,,,,,,,,
The Unbearable Weight of Massive Talent,2022,Yes,,tt11291274,648579,Action|Comedy,,,,,,,,,,
The Unforgivable,2021,Yes,,tt11233960,645886,Crime|Drama,,,,,,,,,,
The United States of Leland,2003,***Request,,tt0301976,13573,Drama,,,,,,,,,,
The Untouchables,1987,*Request,,tt0094226,117,Crime,,,,,,,,,,
The Usual Suspects,1995,Yes,,tt0114814,629,Mystery|Crime,,Mystery,,,,,,,,
The Verdict,1982,***Request,,tt0084855,24226,Legal,Boston,,,,,,,,,
The Vikings,1958,****Request,,tt0052365,42661,Action|Adventure|History,,,,,,,,,,
The Village,2004,*Request,,tt0368447,6947,Thriller|Mystery,,,,,,,,,,
The Virgin Spring,1960,*Request,,tt0053976,11656,,Swedish,,,,,,,,,
The Virgin Suicides,1999,,,tt0159097,1443,Drama,Psychology,,,,,,,,,
The Voice of the Turtle,1947,**Request,,tt0039969,138172,RomCom,,,,,,,,,,
The Voices,2014,*Request,,tt1567437,244458,Comedy|Crime,,,,,,,,,,
The Voyeurs,2021,Yes,,tt11235772,645710,Thriller|Mystery|Drama,,,,,,,,,,
The Wackness,2008,***Request,,tt1082886,13990,Drama,,,,,,,,,,
The Wages of Fear,1953,*Request,,tt0046268,204,Adventure,French,,,,,,,,,
The Wandering Earth,2019,***Request,,tt7605074,535167,SciFi|Action|Adventure,Chinese,,,,,,,,,
The Wandering Earth II,2023,Yes,,tt13539646,842675,SciFi|Action|Adventure,Chinese,,,,,,,,,
The War of the Worlds,1953,**Request,,tt0046534,8974,SciFi,,,,,,,,,,
The Wasp Woman,1959,Yes,,tt0054462,27545,Monster,GoodBad,,,,,,,,,
The Watcher,2000,*Request,,tt0204626,10685,Mystery|Thriller,,,,,,,,,,
The Waterboy,1998,Yes,,tt0120484,10663,Sports,,,,,,,,,,
The Wave,2008,***Request,,tt1063669,7735,Drama|Thriller,German,,,,,,,,,
The Wave,1981,*Request,,tt0083316,31074,Drama,,,,,,,,,,
The Wave,2019,Yes,,tt4354756,619263,SciFi,,,,,,,,,,
The Wedding Planner,2001,*Request,,tt0209475,2018,RomCom,,,,,,,,,,
The Wedding Singer,1998,Yes,,tt0120888,11003,RomCom,,,,,,,,,,
The Well,1951,**Request,Youtube,tt0044202,29112,Drama|Thriller,,,,,,,,,,
The Whale,2022,Yes,,tt13833688,785084,Drama,,,,,,,,,,
The White Silk Dress,2006,***Request,,tt1083983,68401,Drama,Vietnamese,,,,,,,,,
The Wicker Man,2006,****Request,,tt0450345,9708,Horror,,,,,,,,,,
The Wide Blue Road,1957,***Request,,tt0050454,114428,Romance|Drama,Italian,,,,,,,,,
The Wife,2017,****Request,,tt3750872,340613,Drama,,,,,,,,,,
The Wild Bunch,1969,Yes,,tt0065214,576,Western,,,,,,,,,,
The Wild One,1953,,,tt0047677,28696,Drama,,,,,,,,,,
The Wild Pear Tree,2018,Yes,,tt6628102,418472,Drama,Turkish,,,,,,,,,
The Wind,1982,Arr,,tt0083942,136052,Drama|Politics,Bambara,,,,,,,,,
The Wind Rises,2013,Yes,,tt2013293,149870,Anime,,,,,,,,,,
The Wind that Shakes the Barley,2006,****Request,,tt0460989,1116,War|Drama,,,,,,,,,,
The Windermere Children,2020,***Request,PBS,tt10370380,664423,War|Drama,,,,,,,,,,
The Witch,2015,Yes,,tt4263482,310131,Horror,,,,,,,,,,
The Witch: Part 1 - The Subversion,2018,Yes,,tt8574252,530254,SciFi|Mystery|Action,Korean,,,,,,,,,
The Witch: Part 2 - The Other One,2022,Yes,,tt13721828,615173,Action|Mystery|SciFi,Korean,,,,,,,,,
The Witches of Eastwick,1987,**Request,,tt0094332,6069,Fantasy,,,,,,,,,,
The Wizard of Oz,1939,Yes,,tt0032138,630,Music,,1930s,,,,,,,,
The Wolf Man,1941,,,tt0034398,13666,Monster,,,,,,,,,,
The Wolf of Snow Hollow,2020,Yes,,tt11140488,652004,Thriller|Horror|Monster,,,,,,,,,,
The Wolf of Wall Street,2013,Yes,,tt0993846,106646,Crime|Biopic|Finance,,Crime,,,,,,,,
The Wolverine,2013,,,tt1430132,76170,Superhero,,,,,,,,,,
The Woman in Black,2012,*Request,,tt1596365,65086,Thriller,,,,,,,,,,
The Woman in Green,1945,Yes,,tt0038259,34327,Mystery|Crime,,,,,,,,,,
The Woman King,2022,Yes,,tt8093700,724495,Action|Drama|History,,,,,,,,,,
The Women,1939,,,tt0032143,22490,Comedy,,,,,,,,,,
The Wonderful Story of Henry Sugar,2023,Yes,,tt16968450,923939,Adventure|Comedy,,,,,,,,,,
The Words,2012,*****Request,,tt1840417,83686,Thriller|Drama|Romance,,,,,,,,,,
The World According to Garp,1982,**Request,,tt0084917,11307,Drama,,,,,,,,,,
The Worlds End,2013,***Request,,tt1213663,107985,SciFi|Comedy,,,,,,,,,,
The Worst Person in the World,2021,Yes,,tt10370710,660120,RomCom,,,,,,,,,,
The Wrestling Princess,2021,Yes,,tt15238852,960481,History|Adventure,Mongolian,,,,,,,,,
The Wrong Road,1937,,Youtube,tt0029799,217917,Crime,,,,,,,,,,
